"Date","Organic traffic"
"2016-02-10",272
"2016-02-11",272
"2016-02-12",271
"2016-02-13",271
"2016-02-14",271
"2016-02-15",271
"2016-02-16",271
"2016-02-17",271
"2016-02-18",271
"2016-02-19",271
"2016-02-20",271
"2016-02-21",271
"2016-02-22",271
"2016-02-23",271
"2016-02-24",272
"2016-02-25",272
"2016-02-26",272
"2016-02-27",272
"2016-02-28",272
"2016-02-29",272
"2016-03-01",272
"2016-03-02",272
"2016-03-03",272
"2016-03-04",272
"2016-03-05",272
"2016-03-06",276
"2016-03-07",277
"2016-03-08",277
"2016-03-09",277
"2016-03-10",277
"2016-03-11",277
"2016-03-12",277
"2016-03-13",277
"2016-03-14",277
"2016-03-15",277
"2016-03-16",277
"2016-03-17",277
"2016-03-18",277
"2016-03-19",277
"2016-03-20",277
"2016-03-21",265
"2016-03-22",265
"2016-03-23",342
"2016-03-24",342
"2016-03-25",341
"2016-03-26",341
"2016-03-27",341
"2016-03-28",356
"2016-03-29",339
"2016-03-30",339
"2016-03-31",338
"2016-04-01",338
"2016-04-02",338
"2016-04-03",338
"2016-04-04",338
"2016-04-05",352
"2016-04-06",352
"2016-04-07",371
"2016-04-08",371
"2016-04-09",371
"2016-04-10",371
"2016-04-11",379
"2016-04-12",379
"2016-04-13",379
"2016-04-14",380
"2016-04-15",381
"2016-04-16",381
"2016-04-17",393
"2016-04-18",393
"2016-04-19",393
"2016-04-20",396
"2016-04-21",397
"2016-04-22",397
"2016-04-23",395
"2016-04-24",395
"2016-04-25",395
"2016-04-26",395
"2016-04-27",395
"2016-04-28",395
"2016-04-29",394
"2016-04-30",394
"2016-05-01",394
"2016-05-02",394
"2016-05-03",394
"2016-05-04",394
"2016-05-05",382
"2016-05-06",382
"2016-05-07",373
"2016-05-08",373
"2016-05-09",371
"2016-05-10",371
"2016-05-11",362
"2016-05-12",362
"2016-05-13",360
"2016-05-14",360
"2016-05-15",360
"2016-05-16",360
"2016-05-17",358
"2016-05-18",358
"2016-05-19",357
"2016-05-20",357
"2016-05-21",357
"2016-05-22",357
"2016-05-23",331
"2016-05-24",331
"2016-05-25",331
"2016-05-26",331
"2016-05-27",331
"2016-05-28",316
"2016-05-29",316
"2016-05-30",316
"2016-05-31",316
"2016-06-01",316
"2016-06-02",316
"2016-06-03",316
"2016-06-04",316
"2016-06-05",316
"2016-06-06",306
"2016-06-07",306
"2016-06-08",306
"2016-06-09",306
"2016-06-10",306
"2016-06-11",93
"2016-06-12",93
"2016-06-13",93
"2016-06-14",93
"2016-06-15",93
"2016-06-16",93
"2016-06-17",78
"2016-06-18",78
"2016-06-19",78
"2016-06-20",93
"2016-06-21",102
"2016-06-22",102
"2016-06-23",25
"2016-06-24",25
"2016-06-25",25
"2016-06-26",238
"2016-06-27",238
"2016-06-28",238
"2016-06-29",239
"2016-06-30",301
"2016-07-01",301
"2016-07-02",301
"2016-07-03",301
"2016-07-04",301
"2016-07-05",301
"2016-07-06",301
"2016-07-07",301
"2016-07-08",301
"2016-07-09",301
"2016-07-10",301
"2016-07-11",301
"2016-07-12",301
"2016-07-13",301
"2016-07-14",301
"2016-07-15",301
"2016-07-16",301
"2016-07-17",301
"2016-07-18",301
"2016-07-19",301
"2016-07-20",301
"2016-07-21",301
"2016-07-22",301
"2016-07-23",301
"2016-07-24",301
"2016-07-25",301
"2016-07-26",301
"2016-07-27",301
"2016-07-28",301
"2016-07-29",301
"2016-07-30",301
"2016-07-31",301
"2016-08-01",301
"2016-08-02",301
"2016-08-03",301
"2016-08-04",301
"2016-08-05",301
"2016-08-06",301
"2016-08-07",302
"2016-08-08",302
"2016-08-09",302
"2016-08-10",302
"2016-08-11",302
"2016-08-12",307
"2016-08-13",307
"2016-08-14",307
"2016-08-15",307
"2016-08-16",307
"2016-08-17",307
"2016-08-18",307
"2016-08-19",307
"2016-08-20",293
"2016-08-21",283
"2016-08-22",284
"2016-08-23",284
"2016-08-24",284
"2016-08-25",284
"2016-08-26",284
"2016-08-27",283
"2016-08-28",285
"2016-08-29",284
"2016-08-30",222
"2016-08-31",228
"2016-09-01",232
"2016-09-02",232
"2016-09-03",263
"2016-09-04",263
"2016-09-05",263
"2016-09-06",263
"2016-09-07",261
"2016-09-08",276
"2016-09-09",276
"2016-09-10",277
"2016-09-11",277
"2016-09-12",273
"2016-09-13",273
"2016-09-14",283
"2016-09-15",285
"2016-09-16",285
"2016-09-17",285
"2016-09-18",285
"2016-09-19",285
"2016-09-20",285
"2016-09-21",285
"2016-09-22",285
"2016-09-23",285
"2016-09-24",285
"2016-09-25",285
"2016-09-26",285
"2016-09-27",286
"2016-09-28",286
"2016-09-29",286
"2016-09-30",288
"2016-10-01",288
"2016-10-02",288
"2016-10-03",288
"2016-10-04",290
"2016-10-05",290
"2016-10-06",290
"2016-10-07",290
"2016-10-08",290
"2016-10-09",377
"2016-10-10",386
"2016-10-11",385
"2016-10-12",385
"2016-10-13",384
"2016-10-14",384
"2016-10-15",384
"2016-10-16",384
"2016-10-17",384
"2016-10-18",383
"2016-10-19",383
"2016-10-20",383
"2016-10-21",383
"2016-10-22",383
"2016-10-23",383
"2016-10-24",383
"2016-10-25",383
"2016-10-26",382
"2016-10-27",383
"2016-10-28",383
"2016-10-29",383
"2016-10-30",384
"2016-10-31",384
"2016-11-01",384
"2016-11-02",384
"2016-11-03",382
"2016-11-04",382
"2016-11-05",382
"2016-11-06",382
"2016-11-07",382
"2016-11-08",367
"2016-11-09",353
"2016-11-10",353
"2016-11-11",353
"2016-11-12",352
"2016-11-13",352
"2016-11-14",352
"2016-11-15",349
"2016-11-16",349
"2016-11-17",349
"2016-11-18",351
"2016-11-19",355
"2016-11-20",381
"2016-11-21",381
"2016-11-22",372
"2016-11-23",371
"2016-11-24",381
"2016-11-25",381
"2016-11-26",380
"2016-11-27",380
"2016-11-28",382
"2016-11-29",397
"2016-11-30",399
"2016-12-01",398
"2016-12-02",398
"2016-12-03",398
"2016-12-04",401
"2016-12-05",401
"2016-12-06",402
"2016-12-07",397
"2016-12-08",397
"2016-12-09",397
"2016-12-10",397
"2016-12-11",397
"2016-12-12",397
"2016-12-13",397
"2016-12-14",396
"2016-12-15",400
"2016-12-16",400
"2016-12-17",400
"2016-12-18",396
"2016-12-19",396
"2016-12-20",396
"2016-12-21",396
"2016-12-22",398
"2016-12-23",398
"2016-12-24",397
"2016-12-25",395
"2016-12-26",395
"2016-12-27",393
"2016-12-28",393
"2016-12-29",392
"2016-12-30",389
"2016-12-31",388
"2017-01-01",388
"2017-01-02",388
"2017-01-03",385
"2017-01-04",385
"2017-01-05",385
"2017-01-06",385
"2017-01-07",385
"2017-01-08",385
"2017-01-09",385
"2017-01-10",385
"2017-01-11",264
"2017-01-12",260
"2017-01-13",265
"2017-01-14",251
"2017-01-15",251
"2017-01-16",251
"2017-01-17",251
"2017-01-18",251
"2017-01-19",251
"2017-01-20",251
"2017-01-21",251
"2017-01-22",251
"2017-01-23",250
"2017-01-24",250
"2017-01-25",250
"2017-01-26",251
"2017-01-27",246
"2017-01-28",245
"2017-01-29",246
"2017-01-30",246
"2017-01-31",251
"2017-02-01",253
"2017-02-02",253
"2017-02-03",253
"2017-02-04",253
"2017-02-05",253
"2017-02-06",253
"2017-02-07",253
"2017-02-08",253
"2017-02-09",254
"2017-02-10",254
"2017-02-11",272
"2017-02-12",273
"2017-02-13",280
"2017-02-14",280
"2017-02-15",280
"2017-02-16",278
"2017-02-17",279
"2017-02-18",282
"2017-02-19",282
"2017-02-20",282
"2017-02-21",283
"2017-02-22",283
"2017-02-23",283
"2017-02-24",283
"2017-02-25",283
"2017-02-26",279
"2017-02-27",284
"2017-02-28",283
"2017-03-01",283
"2017-03-02",279
"2017-03-03",279
"2017-03-04",279
"2017-03-05",279
"2017-03-06",279
"2017-03-07",279
"2017-03-08",280
"2017-03-09",281
"2017-03-10",282
"2017-03-11",284
"2017-03-12",285
"2017-03-13",297
"2017-03-14",297
"2017-03-15",297
"2017-03-16",297
"2017-03-17",305
"2017-03-18",307
"2017-03-19",313
"2017-03-20",313
"2017-03-21",313
"2017-03-22",313
"2017-03-23",314
"2017-03-24",314
"2017-03-25",325
"2017-03-26",327
"2017-03-27",327
"2017-03-28",335
"2017-03-29",334
"2017-03-30",337
"2017-03-31",344
"2017-04-01",346
"2017-04-02",346
"2017-04-03",346
"2017-04-04",347
"2017-04-05",347
"2017-04-06",347
"2017-04-07",350
"2017-04-08",349
"2017-04-09",344
"2017-04-10",344
"2017-04-11",353
"2017-04-12",327
"2017-04-13",327
"2017-04-14",327
"2017-04-15",327
"2017-04-16",328
"2017-04-17",328
"2017-04-18",325
"2017-04-19",325
"2017-04-20",325
"2017-04-21",349
"2017-04-22",350
"2017-04-23",352
"2017-04-24",351
"2017-04-25",352
"2017-04-26",352
"2017-04-27",352
"2017-04-28",352
"2017-04-29",352
"2017-04-30",352
"2017-05-01",360
"2017-05-02",360
"2017-05-03",361
"2017-05-04",373
"2017-05-05",375
"2017-05-06",387
"2017-05-07",387
"2017-05-08",361
"2017-05-09",361
"2017-05-10",367
"2017-05-11",359
"2017-05-12",359
"2017-05-13",366
"2017-05-14",356
"2017-05-15",356
"2017-05-16",378
"2017-05-17",380
"2017-05-18",385
"2017-05-19",385
"2017-05-20",386
"2017-05-21",386
"2017-05-22",386
"2017-05-23",386
"2017-05-24",398
"2017-05-25",400
"2017-05-26",605
"2017-05-27",605
"2017-05-28",609
"2017-05-29",611
"2017-05-30",617
"2017-05-31",585
"2017-06-01",585
"2017-06-02",583
"2017-06-03",576
"2017-06-04",576
"2017-06-05",576
"2017-06-06",575
"2017-06-07",575
"2017-06-08",577
"2017-06-09",571
"2017-06-10",571
"2017-06-11",1680
"2017-06-12",1684
"2017-06-13",1684
"2017-06-14",1691
"2017-06-15",1710
"2017-06-16",1710
"2017-06-17",1490
"2017-06-18",1489
"2017-06-19",1498
"2017-06-20",1498
"2017-06-21",1498
"2017-06-22",1496
"2017-06-23",1496
"2017-06-24",1496
"2017-06-25",175
"2017-06-26",175
"2017-06-27",173
"2017-06-28",173
"2017-06-29",173
"2017-06-30",149
"2017-07-01",144
"2017-07-02",141
"2017-07-03",139
"2017-07-04",140
"2017-07-05",141
"2017-07-06",135
"2017-07-07",135
"2017-07-08",138
"2017-07-09",139
"2017-07-10",139
"2017-07-11",144
"2017-07-12",139
"2017-07-13",139
"2017-07-14",137
"2017-07-15",140
"2017-07-16",143
"2017-07-17",142
"2017-07-18",143
"2017-07-19",144
"2017-07-20",143
"2017-07-21",143
"2017-07-22",143
"2017-07-23",145
"2017-07-24",145
"2017-07-25",145
"2017-07-26",167
"2017-07-27",167
"2017-07-28",169
"2017-07-29",169
"2017-07-30",169
"2017-07-31",164
"2017-08-01",164
"2017-08-02",164
"2017-08-03",164
"2017-08-04",174
"2017-08-05",187
"2017-08-06",185
"2017-08-07",185
"2017-08-08",185
"2017-08-09",185
"2017-08-10",185
"2017-08-11",185
"2017-08-12",184
"2017-08-13",184
"2017-08-14",187
"2017-08-15",187
"2017-08-16",199
"2017-08-17",199
"2017-08-18",211
"2017-08-19",211
"2017-08-20",213
"2017-08-21",213
"2017-08-22",212
"2017-08-23",212
"2017-08-24",219
"2017-08-25",197
"2017-08-26",201
"2017-08-27",199
"2017-08-28",199
"2017-08-29",199
"2017-08-30",210
"2017-08-31",211
"2017-09-01",211
"2017-09-02",209
"2017-09-03",205
"2017-09-04",204
"2017-09-05",203
"2017-09-06",203
"2017-09-07",204
"2017-09-08",204
"2017-09-09",198
"2017-09-10",198
"2017-09-11",198
"2017-09-12",196
"2017-09-13",185
"2017-09-14",186
"2017-09-15",186
"2017-09-16",184
"2017-09-17",171
"2017-09-18",174
"2017-09-19",174
"2017-09-20",174
"2017-09-21",174
"2017-09-22",174
"2017-09-23",174
"2017-09-24",171
"2017-09-25",170
"2017-09-26",155
"2017-09-27",155
"2017-09-28",155
"2017-09-29",154
"2017-09-30",154
"2017-10-01",152
"2017-10-02",149
"2017-10-03",147
"2017-10-04",133
"2017-10-05",125
"2017-10-06",125
"2017-10-07",125
"2017-10-08",125
"2017-10-09",125
"2017-10-10",125
"2017-10-11",125
"2017-10-12",128
"2017-10-13",128
"2017-10-14",129
"2017-10-15",128
"2017-10-16",118
"2017-10-17",118
"2017-10-18",118
"2017-10-19",118
"2017-10-20",117
"2017-10-21",117
"2017-10-22",116
"2017-10-23",115
"2017-10-24",109
"2017-10-25",109
"2017-10-26",106
"2017-10-27",96
"2017-10-28",97
"2017-10-29",97
"2017-10-30",93
"2017-10-31",95
"2017-11-01",95
"2017-11-02",95
"2017-11-03",95
"2017-11-04",89
"2017-11-05",86
"2017-11-06",86
"2017-11-07",85
"2017-11-08",85
"2017-11-09",69
"2017-11-10",70
"2017-11-11",75
"2017-11-12",75
"2017-11-13",75
"2017-11-14",75
"2017-11-15",75
"2017-11-16",75
"2017-11-17",75
"2017-11-18",87
"2017-11-19",87
"2017-11-20",87
"2017-11-21",87
"2017-11-22",88
"2017-11-23",88
"2017-11-24",87
"2017-11-25",87
"2017-11-26",87
"2017-11-27",88
"2017-11-28",88
"2017-11-29",88
"2017-11-30",91
"2017-12-01",91
"2017-12-02",91
"2017-12-03",91
"2017-12-04",93
"2017-12-05",86
"2017-12-06",96
"2017-12-07",95
"2017-12-08",95
"2017-12-09",95
"2017-12-10",110
"2017-12-11",110
"2017-12-12",110
"2017-12-13",146
"2017-12-14",146
"2017-12-15",147
"2017-12-16",151
"2017-12-17",151
"2017-12-18",154
"2017-12-19",154
"2017-12-20",155
"2017-12-21",155
"2017-12-22",155
"2017-12-23",154
"2017-12-24",159
"2017-12-25",158
"2017-12-26",158
"2017-12-27",158
"2017-12-28",172
"2017-12-29",175
"2017-12-30",176
"2017-12-31",174
"2018-01-01",173
"2018-01-02",173
"2018-01-03",173
"2018-01-04",173
"2018-01-05",173
"2018-01-06",173
"2018-01-07",173
"2018-01-08",954
"2018-01-09",954
"2018-01-10",954
"2018-01-11",953
"2018-01-12",952
"2018-01-13",948
"2018-01-14",948
"2018-01-15",949
"2018-01-16",947
"2018-01-17",950
"2018-01-18",950
"2018-01-19",950
"2018-01-20",950
"2018-01-21",950
"2018-01-22",949
"2018-01-23",947
"2018-01-24",948
"2018-01-25",166
"2018-01-26",167
"2018-01-27",166
"2018-01-28",162
"2018-01-29",162
"2018-01-30",162
"2018-01-31",162
"2018-02-01",174
"2018-02-02",173
"2018-02-03",473
"2018-02-04",472
"2018-02-05",472
"2018-02-06",459
"2018-02-07",460
"2018-02-08",457
"2018-02-09",458
"2018-02-10",458
"2018-02-11",461
"2018-02-12",463
"2018-02-13",463
"2018-02-14",463
"2018-02-15",465
"2018-02-16",465
"2018-02-17",439
"2018-02-18",439
"2018-02-19",440
"2018-02-20",442
"2018-02-21",442
"2018-02-22",443
"2018-02-23",444
"2018-02-24",444
"2018-02-25",444
"2018-02-26",444
"2018-02-27",444
"2018-02-28",446
"2018-03-01",446
"2018-03-02",447
"2018-03-03",447
"2018-03-04",447
"2018-03-05",446
"2018-03-06",447
"2018-03-07",492
"2018-03-08",492
"2018-03-09",493
"2018-03-10",408
"2018-03-11",408
"2018-03-12",409
"2018-03-13",410
"2018-03-14",410
"2018-03-15",410
"2018-03-16",411
"2018-03-17",412
"2018-03-18",412
"2018-03-19",413
"2018-03-20",413
"2018-03-21",412
"2018-03-22",408
"2018-03-23",408
"2018-03-24",408
"2018-03-25",409
"2018-03-26",408
"2018-03-27",409
"2018-03-28",409
"2018-03-29",411
"2018-03-30",411
"2018-03-31",416
"2018-04-01",382
"2018-04-02",391
"2018-04-03",401
"2018-04-04",401
"2018-04-05",401
"2018-04-06",400
"2018-04-07",401
"2018-04-08",382
"2018-04-09",383
"2018-04-10",383
"2018-04-11",377
"2018-04-12",373
"2018-04-13",371
"2018-04-14",374
"2018-04-15",373
"2018-04-16",362
"2018-04-17",362
"2018-04-18",355
"2018-04-19",355
"2018-04-20",355
"2018-04-21",355
"2018-04-22",361
"2018-04-23",360
"2018-04-24",361
"2018-04-25",359
"2018-04-26",358
"2018-04-27",361
"2018-04-28",361
"2018-04-29",360
"2018-04-30",365
"2018-05-01",361
"2018-05-02",361
"2018-05-03",360
"2018-05-04",359
"2018-05-05",359
"2018-05-06",359
"2018-05-07",353
"2018-05-08",352
"2018-05-09",352
"2018-05-10",351
"2018-05-11",344
"2018-05-12",343
"2018-05-13",343
"2018-05-14",342
"2018-05-15",344
"2018-05-16",343
"2018-05-17",343
"2018-05-18",343
"2018-05-19",345
"2018-05-20",345
"2018-05-21",346
"2018-05-22",346
"2018-05-23",348
"2018-05-24",390
"2018-05-25",389
"2018-05-26",389
"2018-05-27",389
"2018-05-28",389
"2018-05-29",389
"2018-05-30",388
"2018-05-31",388
"2018-06-01",390
"2018-06-02",390
"2018-06-03",390
"2018-06-04",384
"2018-06-05",384
"2018-06-06",385
"2018-06-07",385
"2018-06-08",385
"2018-06-09",385
"2018-06-10",385
"2018-06-11",385
"2018-06-12",385
"2018-06-13",385
"2018-06-14",386
"2018-06-15",386
"2018-06-16",386
"2018-06-17",385
"2018-06-18",385
"2018-06-19",385
"2018-06-20",385
"2018-06-21",385
"2018-06-22",394
"2018-06-23",353
"2018-06-24",355
"2018-06-25",355
"2018-06-26",355
"2018-06-27",355
"2018-06-28",355
"2018-06-29",355
"2018-06-30",355
"2018-07-01",355
"2018-07-02",355
"2018-07-03",360
"2018-07-04",360
"2018-07-05",357
"2018-07-06",355
"2018-07-07",356
"2018-07-08",353
"2018-07-09",353
"2018-07-10",353
"2018-07-11",353
"2018-07-12",353
"2018-07-13",353
"2018-07-14",354
"2018-07-15",354
"2018-07-16",354
"2018-07-17",350
"2018-07-18",351
"2018-07-19",352
"2018-07-20",352
"2018-07-21",352
"2018-07-22",352
"2018-07-23",326
"2018-07-24",326
"2018-07-25",325
"2018-07-26",325
"2018-07-27",325
"2018-07-28",320
"2018-07-29",321
"2018-07-30",321
"2018-07-31",316
"2018-08-01",316
"2018-08-02",316
"2018-08-03",316
"2018-08-04",316
"2018-08-05",317
"2018-08-06",316
"2018-08-07",320
"2018-08-08",318
"2018-08-09",318
"2018-08-10",318
"2018-08-11",318
"2018-08-12",319
"2018-08-13",319
"2018-08-14",313
"2018-08-15",312
"2018-08-16",313
"2018-08-17",312
"2018-08-18",313
"2018-08-19",313
"2018-08-20",313
"2018-08-21",313
"2018-08-22",313
"2018-08-23",313
"2018-08-24",313
"2018-08-25",313
"2018-08-26",313
"2018-08-27",310
"2018-08-28",313
"2018-08-29",313
"2018-08-30",315
"2018-08-31",315
"2018-09-01",315
"2018-09-02",313
"2018-09-03",312
"2018-09-04",310
"2018-09-05",309
"2018-09-06",310
"2018-09-07",306
"2018-09-08",305
"2018-09-09",305
"2018-09-10",305
"2018-09-11",304
"2018-09-12",304
"2018-09-13",303
"2018-09-14",302
"2018-09-15",302
"2018-09-16",304
"2018-09-17",306
"2018-09-18",304
"2018-09-19",304
"2018-09-20",304
"2018-09-21",300
"2018-09-22",299
"2018-09-23",297
"2018-09-24",299
"2018-09-25",300
"2018-09-26",300
"2018-09-27",300
"2018-09-28",279
"2018-09-29",278
"2018-09-30",278
"2018-10-01",278
"2018-10-02",278
"2018-10-03",278
"2018-10-04",276
"2018-10-05",275
"2018-10-06",275
"2018-10-07",273
"2018-10-08",272
"2018-10-09",272
"2018-10-10",270
"2018-10-11",269
"2018-10-12",268
"2018-10-13",310
"2018-10-14",308
"2018-10-15",318
"2018-10-16",318
"2018-10-17",344
"2018-10-18",342
"2018-10-19",340
"2018-10-20",340
"2018-10-21",341
"2018-10-22",341
"2018-10-23",342
"2018-10-24",345
"2018-10-25",380
"2018-10-26",381
"2018-10-27",378
"2018-10-28",376
"2018-10-29",372
"2018-10-30",374
"2018-10-31",375
"2018-11-01",375
"2018-11-02",375
"2018-11-03",375
"2018-11-04",372
"2018-11-05",372
"2018-11-06",372
"2018-11-07",367
"2018-11-08",367
"2018-11-09",367
"2018-11-10",367
"2018-11-11",367
"2018-11-12",367
"2018-11-13",367
"2018-11-14",367
"2018-11-15",367
"2018-11-16",367
"2018-11-17",367
"2018-11-18",367
"2018-11-19",367
"2018-11-20",368
"2018-11-21",368
"2018-11-22",399
"2018-11-23",399
"2018-11-24",400
"2018-11-25",400
"2018-11-26",398
"2018-11-27",398
"2018-11-28",397
"2018-11-29",397
"2018-11-30",397
"2018-12-01",397
"2018-12-02",398
"2018-12-03",398
"2018-12-04",398
"2018-12-05",398
"2018-12-06",365
"2018-12-07",365
"2018-12-08",365
"2018-12-09",367
"2018-12-10",367
"2018-12-11",367
"2018-12-12",367
"2018-12-13",367
"2018-12-14",367
"2018-12-15",374
"2018-12-16",374
"2018-12-17",374
"2018-12-18",374
"2018-12-19",358
"2018-12-20",358
"2018-12-21",358
"2018-12-22",358
"2018-12-23",356
"2018-12-24",356
"2018-12-25",356
"2018-12-26",356
"2018-12-27",356
"2018-12-28",355
"2018-12-29",355
"2018-12-30",343
"2018-12-31",343
"2019-01-01",343
"2019-01-02",342
"2019-01-03",342
"2019-01-04",342
"2019-01-05",342
"2019-01-06",340
"2019-01-07",340
"2019-01-08",340
"2019-01-09",340
"2019-01-10",335
"2019-01-11",333
"2019-01-12",333
"2019-01-13",333
"2019-01-14",333
"2019-01-15",333
"2019-01-16",333
"2019-01-17",333
"2019-01-18",333
"2019-01-19",333
"2019-01-20",327
"2019-01-21",326
"2019-01-22",325
"2019-01-23",325
"2019-01-24",325
"2019-01-25",319
"2019-01-26",319
"2019-01-27",319
"2019-01-28",319
"2019-01-29",319
"2019-01-30",319
"2019-01-31",319
"2019-02-01",319
"2019-02-02",319
"2019-02-03",319
"2019-02-04",319
"2019-02-05",319
"2019-02-06",319
"2019-02-07",319
"2019-02-08",319
"2019-02-09",319
"2019-02-10",319
"2019-02-11",319
"2019-02-12",319
"2019-02-13",321
"2019-02-14",324
"2019-02-15",326
"2019-02-16",327
"2019-02-17",327
"2019-02-18",328
"2019-02-19",331
"2019-02-20",333
"2019-02-21",334
"2019-02-22",335
"2019-02-23",336
"2019-02-24",338
"2019-02-25",339
"2019-02-26",340
"2019-02-27",345
"2019-02-28",352
"2019-03-01",359
"2019-03-02",365
"2019-03-03",369
"2019-03-04",372
"2019-03-05",376
"2019-03-06",379
"2019-03-07",383
"2019-03-08",387
"2019-03-09",400
"2019-03-10",404
"2019-03-11",409
"2019-03-12",411
"2019-03-13",411
"2019-03-14",402
"2019-03-15",401
"2019-03-16",399
"2019-03-17",399
"2019-03-18",398
"2019-03-19",389
"2019-03-20",388
"2019-03-21",387
"2019-03-22",387
"2019-03-23",388
"2019-03-24",392
"2019-03-25",391
"2019-03-26",392
"2019-03-27",393
"2019-03-28",394
"2019-03-29",393
"2019-03-30",389
"2019-03-31",389
"2019-04-01",392
"2019-04-02",393
"2019-04-03",391
"2019-04-04",394
"2019-04-05",401
"2019-04-06",401
"2019-04-07",401
"2019-04-08",400
"2019-04-09",408
"2019-04-10",408
"2019-04-11",409
"2019-04-12",411
"2019-04-13",416
"2019-04-14",418
"2019-04-15",419
"2019-04-16",423
"2019-04-17",425
"2019-04-18",428
